Date1,Answer1,Interval,Ease factor,Time to answer1,Review type1,Date2,Answer2,Time to answer2,Review type2,Card ID 
2021-08-31 19:15:31,3,24,2.15,2.395,Review,2021-09-24 08:52:05,3,9.046,Review,1605105851640
2021-09-24 08:52:05,3,54,2.15,9.046,Review,2021-11-18 19:50:27,3,11.442,Review,1605105851640
2020-11-12 09:43:41,3,0.006944444444444444,0.0,13.944,Learn,2020-11-12 09:47:13,3,8.321,Learn,1605107373369
2020-11-12 09:47:13,3,1,2.5,8.321,Learn,2020-11-13 13:57:25,3,10.361,Review,1605107373369
2020-11-13 13:57:25,3,2,2.5,10.361,Review,2020-11-15 14:00:43,3,11.563,Review,1605107373369
2020-11-15 14:00:43,3,5,2.5,11.563,Review,2020-11-20 09:50:36,3,11.959,Review,1605107373369
2020-11-20 09:50:36,3,11,2.5,11.959,Review,2020-12-01 14:04:08,3,8.245,Review,1605107373369
2020-12-01 14:04:08,3,23,2.5,8.245,Review,2020-12-25 12:44:14,3,11.515,Review,1605107373369
2020-12-25 12:44:14,3,56,2.5,11.515,Review,2021-02-19 10:15:37,3,22.187,Review,1605107373369
2021-02-19 10:15:37,3,139,2.5,22.187,Review,2021-07-09 00:29:28,3,18.563,Review,1605107373369
2020-11-11 21:52:00,3,0.006944444444444444,0.0,9.663,Learn,2020-11-12 09:42:17,3,11.834,Learn,1605107392608
2020-11-12 09:42:17,3,1,2.5,11.834,Learn,2020-11-13 13:56:18,3,4.64,Review,1605107392608
2020-11-13 13:56:18,3,3,2.5,4.64,Review,2020-11-16 16:04:22,3,6.047,Review,1605107392608
2020-11-16 16:04:22,3,6,2.5,6.047,Review,2020-11-22 10:23:01,3,4.706,Review,1605107392608
2020-11-22 10:23:01,3,14,2.5,4.706,Review,2020-12-06 14:29:40,3,6.145,Review,1605107392608
2020-12-06 14:29:40,3,38,2.5,6.145,Review,2021-01-13 10:41:55,3,6.841,Review,1605107392608
2021-01-13 10:41:55,3,97,2.5,6.841,Review,2021-04-20 11:13:28,3,8.039,Review,1605107392608
2021-04-20 11:13:28,3,245,2.5,8.039,Review,2021-12-22 13:54:04,3,6.088,Review,1605107392608
2020-11-11 21:51:51,3,0.006944444444444444,0.0,30.792,Learn,2020-11-12 09:42:06,3,4.598,Learn,1605107449400
2020-11-12 09:42:06,3,1,2.5,4.598,Learn,2020-11-13 13:56:53,3,5.892,Review,1605107449400
2020-11-13 13:56:53,3,4,2.5,5.892,Review,2020-11-17 14:00:49,3,3.431,Review,1605107449400
2020-11-17 14:00:49,3,9,2.5,3.431,Review,2020-11-26 09:34:04,3,17.536,Review,1605107449400
2020-11-26 09:34:04,3,23,2.5,17.536,Review,2020-12-21 14:07:05,3,6.448,Review,1605107449400
2020-12-21 14:07:05,3,57,2.5,6.448,Review,2021-02-16 09:41:52,3,5.56,Review,1605107449400
2021-02-16 09:41:52,3,136,2.5,5.56,Review,2021-07-03 00:31:01,3,5.156,Review,1605107449400
2020-11-11 21:52:11,3,0.006944444444444444,0.0,11.0,Learn,2020-11-12 09:42:23,3,6.062,Learn,1605107536633
2020-11-12 09:42:23,3,1,2.5,6.062,Learn,2020-11-13 13:53:10,3,10.796,Review,1605107536633
2020-11-13 13:53:10,3,2,2.5,10.796,Review,2020-11-15 14:01:09,3,5.553,Review,1605107536633
2020-11-15 14:01:09,3,6,2.5,5.553,Review,2020-11-21 13:48:59,3,4.158,Review,1605107536633
2020-11-21 13:48:59,3,14,2.5,4.158,Review,2020-12-05 10:32:25,3,5.245,Review,1605107536633
2020-12-05 10:32:25,3,36,2.5,5.245,Review,2021-01-10 09:29:51,3,5.518,Review,1605107536633
2021-01-10 09:29:51,3,86,2.5,5.518,Review,2021-04-06 08:21:40,3,4.891,Review,1605107536633
2021-04-06 08:21:40,3,221,2.5,4.891,Review,2021-11-14 17:56:46,1,20.588,Review,1605107536633
2021-11-14 17:56:46,1,0.006944444444444444,2.3,20.588,Review,2021-11-15 01:10:57,3,6.33,Relearn,1605107536633
2021-11-15 01:10:57,3,1,2.3,6.33,Relearn,2021-11-17 00:34:47,3,3.87,Review,1605107536633
2021-11-17 00:34:47,3,3,2.3,3.87,Review,2021-11-20 10:21:29,4,4.547,Review,1605107536633
2021-11-20 10:21:29,4,16,2.45,4.547,Review,2021-12-09 19:54:43,3,7.387,Review,1605107536633
2020-11-11 21:51:20,3,0.006944444444444444,0.0,13.8,Learn,2020-11-12 09:42:01,3,11.417,Learn,1605122704894
2020-11-12 09:42:01,3,1,2.5,11.417,Learn,2020-11-13 13:52:29,3,15.698,Review,1605122704894
2020-11-13 13:52:29,3,3,2.5,15.698,Review,2020-11-16 16:05:24,3,19.078,Review,1605122704894
2020-11-16 16:05:24,3,6,2.5,19.078,Review,2020-11-22 10:20:59,3,11.551,Review,1605122704894
2020-11-22 10:20:59,3,14,2.5,11.551,Review,2020-12-06 14:30:00,3,12.778,Review,1605122704894
2020-12-06 14:30:00,3,33,2.5,12.778,Review,2021-01-08 12:41:52,3,11.798,Review,1605122704894
2021-01-08 12:41:52,3,80,2.5,11.798,Review,2021-03-29 14:07:33,3,11.435,Review,1605122704894
2021-03-29 14:07:33,3,208,2.5,11.435,Review,2021-10-23 13:30:34,3,3.799,Review,1605122704894
2020-11-11 21:53:59,3,0.006944444444444444,0.0,51.085,Learn,2020-11-12 09:43:15,3,21.282,Learn,1605123813198
2020-11-12 09:43:15,3,1,2.5,21.282,Learn,2020-11-13 13:52:42,3,13.005,Review,1605123813198
2020-11-13 13:52:42,3,3,2.5,13.005,Review,2020-11-16 16:04:16,3,10.428,Review,1605123813198
2020-11-16 16:04:16,3,6,2.5,10.428,Review,2020-11-22 10:22:29,3,16.258,Review,1605123813198
2020-11-22 10:22:29,3,17,2.5,16.258,Review,2020-12-09 10:10:01,3,20.945,Review,1605123813198
2020-12-09 10:10:01,3,41,2.5,20.945,Review,2021-01-19 12:05:06,3,12.213,Review,1605123813198
2021-01-19 12:05:06,3,102,2.5,12.213,Review,2021-05-01 10:45:06,3,11.933,Review,1605123813198
2020-11-12 09:46:24,3,0.006944444444444444,0.0,7.855,Learn,2020-11-12 09:47:27,3,2.511,Learn,1605124203974
2020-11-12 09:47:27,3,1,2.5,2.511,Learn,2020-11-13 13:56:28,3,9.924,Review,1605124203974
2020-11-13 13:56:28,3,3,2.5,9.924,Review,2020-11-16 16:06:13,4,3.297,Review,1605124203974
2020-11-16 16:06:13,4,9,2.65,3.297,Review,2020-11-25 14:02:03,3,10.347,Review,1605124203974
2020-11-25 14:02:03,3,21,2.65,10.347,Review,2020-12-17 13:14:30,3,4.727,Review,1605124203974
2020-12-17 13:14:30,3,58,2.65,4.727,Review,2021-02-13 15:37:37,4,13.159,Review,1605124203974
2021-02-13 15:37:37,4,201,2.8,13.159,Review,2021-09-03 00:01:52,3,2.661,Review,1605124203974
2020-11-12 09:46:37,3,0.006944444444444444,0.0,8.568,Learn,2020-11-12 09:47:33,3,6.351,Learn,1605170401177
2020-11-12 09:47:33,3,1,2.5,6.351,Learn,2020-11-13 13:55:25,3,28.654,Review,1605170401177
2020-11-13 13:55:25,3,3,2.5,28.654,Review,2020-11-16 16:05:05,3,3.228,Review,1605170401177
2020-11-16 16:05:05,3,7,2.5,3.228,Review,2020-11-23 14:08:16,3,6.587,Review,1605170401177
2020-11-23 14:08:16,3,17,2.5,6.587,Review,2020-12-10 17:27:39,3,10.124,Review,1605170401177
2020-12-10 17:27:39,3,44,2.5,10.124,Review,2021-01-25 11:48:25,3,16.814,Review,1605170401177
2021-01-25 11:48:25,3,112,2.5,16.814,Review,2021-05-17 09:22:23,3,5.389,Review,1605170401177
2020-11-12 20:55:21,3,0.006944444444444444,0.0,16.488,Learn,2020-11-12 20:56:21,3,10.404,Learn,1605180021115
2020-11-12 20:56:21,3,1,2.5,10.404,Learn,2020-11-13 13:59:46,3,35.664,Review,1605180021115
2020-11-13 13:59:46,3,4,2.5,35.664,Review,2020-11-17 14:09:31,4,19.513,Review,1605180021115
2020-11-17 14:09:31,4,14,2.65,19.513,Review,2020-12-01 14:08:08,3,12.153,Review,1605180021115
2020-12-01 14:08:08,3,34,2.65,12.153,Review,2021-01-04 11:51:35,3,10.601,Review,1605180021115
2021-01-04 11:51:35,3,90,2.65,10.601,Review,2021-04-04 16:59:07,2,19.951,Review,1605180021115
2021-04-04 16:59:07,2,109,2.5,19.951,Review,2021-07-22 22:44:53,3,17.703,Review,1605180021115
2020-11-12 20:55:33,3,0.006944444444444444,0.0,12.308,Learn,2020-11-12 20:56:11,3,10.955,Learn,1605180099124
2020-11-12 20:56:11,3,1,2.5,10.955,Learn,2020-11-13 13:58:24,3,12.701,Review,1605180099124
2020-11-13 13:58:24,3,2,2.5,12.701,Review,2020-11-15 14:02:31,3,7.59,Review,1605180099124
2020-11-15 14:02:31,3,4,2.5,7.59,Review,2020-11-19 13:53:01,4,5.695,Review,1605180099124
2020-11-19 13:53:01,4,14,2.65,5.695,Review,2020-12-03 20:59:21,3,6.607,Review,1605180099124
2020-12-03 20:59:21,3,41,2.65,6.607,Review,2021-01-13 10:52:46,3,9.409,Review,1605180099124
2021-01-13 10:52:46,3,108,2.65,9.409,Review,2021-05-01 10:45:12,3,6.718,Review,1605180099124
2020-11-12 20:55:56,3,0.006944444444444444,0.0,8.6,Learn,2020-11-12 20:56:27,3,4.053,Learn,1605183564987
2020-11-12 20:56:27,3,1,2.5,4.053,Learn,2020-11-13 13:59:07,3,24.503,Review,1605183564987
2020-11-13 13:59:07,3,4,2.5,24.503,Review,2020-11-17 14:09:02,3,6.634,Review,1605183564987
2020-11-17 14:09:02,3,9,2.5,6.634,Review,2020-11-26 09:35:20,3,5.686,Review,1605183564987
2020-11-26 09:35:20,3,22,2.5,5.686,Review,2020-12-18 11:32:16,3,4.15,Review,1605183564987
2020-12-18 11:32:16,3,57,2.5,4.15,Review,2021-02-13 15:45:04,3,6.372,Review,1605183564987
2021-02-13 15:45:04,3,144,2.5,6.372,Review,2021-07-07 23:47:35,3,4.111,Review,1605183564987
2020-11-12 20:55:05,3,0.006944444444444444,0.0,6.547,Learn,2020-11-12 20:56:00,3,4.129,Learn,1605184212222
2020-11-12 20:56:00,3,1,2.5,4.129,Learn,2020-11-13 13:59:11,3,3.662,Review,1605184212222
2020-11-13 13:59:11,3,4,2.5,3.662,Review,2020-11-17 14:03:24,3,6.715,Review,1605184212222
2020-11-17 14:03:24,3,11,2.5,6.715,Review,2020-11-28 10:23:50,3,9.032,Review,1605184212222
2020-11-28 10:23:50,3,30,2.5,9.032,Review,2020-12-28 11:37:18,3,7.778,Review,1605184212222
2020-12-28 11:37:18,3,75,2.5,7.778,Review,2021-03-13 08:40:03,3,7.106,Review,1605184212222
2021-03-13 08:40:03,3,181,2.5,7.106,Review,2021-09-10 23:23:43,3,6.778,Review,1605184212222
2020-11-12 20:55:47,3,0.006944444444444444,0.0,13.753,Learn,2020-11-12 20:56:23,3,2.197,Learn,1605184441522
2020-11-12 20:56:23,3,1,2.5,2.197,Learn,2020-11-13 13:57:48,3,14.354,Review,1605184441522
2020-11-13 13:57:48,3,3,2.5,14.354,Review,2020-11-16 16:06:32,3,10.728,Review,1605184441522
2020-11-16 16:06:32,3,6,2.5,10.728,Review,2020-11-22 10:24:55,3,7.452,Review,1605184441522
2020-11-22 10:24:55,3,13,2.5,7.452,Review,2020-12-05 10:33:05,3,8.517,Review,1605184441522
2020-12-05 10:33:05,3,32,2.5,8.517,Review,2021-01-06 14:30:11,3,4.919,Review,1605184441522
2021-01-06 14:30:11,3,78,2.5,4.919,Review,2021-03-25 14:16:29,3,5.091,Review,1605184441522
2021-03-25 14:16:29,3,199,2.5,5.091,Review,2021-10-11 21:25:53,3,10.301,Review,1605184441522
2020-11-13 14:00:50,3,0.006944444444444444,0.0,5.238,Learn,2020-11-13 14:03:29,4,13.7,Learn,1605262557931
2020-11-13 14:03:29,4,4,2.5,13.7,Learn,2020-11-17 14:10:00,1,6.519,Review,1605262557931
2020-11-17 14:10:00,1,0.006944444444444444,2.3,6.519,Review,2020-11-17 14:14:46,3,3.976,Relearn,1605262557931
2020-11-17 14:14:46,3,2,2.3,3.976,Relearn,2020-11-19 13:56:46,4,4.43,Review,1605262557931
2020-11-19 13:56:46,4,6,2.45,4.43,Review,2020-11-25 14:05:41,3,7.049,Review,1605262557931
2020-11-25 14:05:41,3,14,2.45,7.049,Review,2020-12-09 10:23:45,3,5.953,Review,1605262557931
2020-12-09 10:23:45,3,36,2.45,5.953,Review,2021-01-14 15:35:27,3,6.097,Review,1605262557931
2021-01-14 15:35:27,3,92,2.45,6.097,Review,2021-04-16 16:23:14,3,11.567,Review,1605262557931
2021-04-16 16:23:14,3,220,2.45,11.567,Review,2021-11-23 22:46:57,3,6.724,Review,1605262557931
2020-11-13 14:02:26,1,0.0006944444444444445,0.0,8.679,Learn,2020-11-13 14:02:52,3,4.873,Learn,1605262582406
2020-11-13 14:02:52,3,0.006944444444444444,0.0,4.873,Learn,2020-11-13 14:03:32,3,3.07,Learn,1605262582406
2020-11-13 14:03:32,3,1,2.5,3.07,Learn,2020-11-14 11:09:48,3,3.972,Review,1605262582406
2020-11-14 11:09:48,3,2,2.5,3.972,Review,2020-11-16 16:08:30,1,7.642,Review,1605262582406
2020-11-16 16:08:30,1,0.006944444444444444,2.3,7.642,Review,2020-11-16 16:09:08,3,2.926,Relearn,1605262582406
2020-11-16 16:09:08,3,2,2.3,2.926,Relearn,2020-11-18 14:46:12,3,3.388,Review,1605262582406
2020-11-18 14:46:12,3,4,2.3,3.388,Review,2020-11-22 10:25:45,3,6.591,Review,1605262582406
2020-11-22 10:25:45,3,8,2.3,6.591,Review,2020-11-30 10:13:36,3,5.188,Review,1605262582406
2020-11-30 10:13:36,3,20,2.3,5.188,Review,2020-12-20 12:07:07,3,6.478,Review,1605262582406
2020-12-20 12:07:07,3,50,2.3,6.478,Review,2021-02-08 12:18:46,3,5.383,Review,1605262582406
2021-02-08 12:18:46,3,109,2.3,5.383,Review,2021-05-28 16:50:52,1,4.984,Review,1605262582406
2021-05-28 16:50:52,1,0.006944444444444444,2.1,4.984,Review,2021-05-28 16:52:08,3,1.901,Relearn,1605262582406
2021-05-28 16:52:08,3,1,2.1,1.901,Relearn,2021-05-29 21:51:37,3,2.4,Review,1605262582406
2021-05-29 21:51:37,3,3,2.1,2.4,Review,2021-06-01 10:28:58,3,3.419,Review,1605262582406
2021-06-01 10:28:58,3,7,2.1,3.419,Review,2021-06-08 23:06:36,3,2.9,Review,1605262582406
2021-06-08 23:06:36,3,14,2.1,2.9,Review,2021-06-23 23:12:44,3,3.061,Review,1605262582406
2021-06-23 23:12:44,3,32,2.1,3.061,Review,2021-07-25 20:20:50,3,3.425,Review,1605262582406
2021-07-25 20:20:50,3,68,2.1,3.425,Review,2021-10-03 23:34:31,3,4.404,Review,1605262582406
2020-11-13 14:02:36,3,0.006944444444444444,0.0,4.652,Learn,2020-11-13 14:03:41,4,3.021,Learn,1605262601610
2020-11-13 14:03:41,4,5,2.5,3.021,Learn,2020-11-18 14:46:15,3,3.076,Review,1605262601610
2020-11-18 14:46:15,3,14,2.5,3.076,Review,2020-12-02 16:07:15,3,4.196,Review,1605262601610
2020-12-02 16:07:15,3,38,2.5,4.196,Review,2021-01-09 13:35:13,3,3.619,Review,1605262601610
2021-01-09 13:35:13,3,92,2.5,3.619,Review,2021-04-11 14:51:06,3,4.421,Review,1605262601610
2021-04-11 14:51:06,3,233,2.5,4.421,Review,2021-12-01 00:11:58,3,5.8,Review,1605262601610
2020-11-13 14:02:44,3,0.006944444444444444,0.0,7.588,Learn,2020-11-13 14:03:38,4,6.332,Learn,1605262613315
2020-11-13 14:03:38,4,3,2.5,6.332,Learn,2020-11-16 16:08:23,1,5.452,Review,1605262613315
2020-11-16 16:08:23,1,0.006944444444444444,2.3,5.452,Review,2020-11-16 16:09:05,3,4.703,Relearn,1605262613315
2020-11-16 16:09:05,3,2,2.3,4.703,Relearn,2020-11-18 14:47:04,3,5.532,Review,1605262613315
2020-11-18 14:47:04,3,5,2.3,5.532,Review,2020-11-23 14:13:32,3,4.044,Review,1605262613315
2020-11-23 14:13:32,3,12,2.3,4.044,Review,2020-12-05 10:34:47,3,9.553,Review,1605262613315
2020-12-05 10:34:47,3,30,2.3,9.553,Review,2021-01-04 11:56:40,3,7.419,Review,1605262613315
2021-01-04 11:56:40,3,68,2.3,7.419,Review,2021-03-13 08:38:56,1,16.487,Review,1605262613315
2021-03-13 08:38:56,1,0.006944444444444444,2.1,16.487,Review,2021-03-13 08:40:11,3,3.417,Relearn,1605262613315
2021-03-13 08:40:11,3,1,2.1,3.417,Relearn,2021-03-14 15:23:31,3,3.726,Review,1605262613315
2021-03-14 15:23:31,3,4,2.1,3.726,Review,2021-03-18 17:09:35,3,5.583,Review,1605262613315
2021-03-18 17:09:35,3,8,2.1,5.583,Review,2021-03-26 04:18:20,3,2.759,Review,1605262613315
2021-03-26 04:18:20,3,14,2.1,2.759,Review,2021-04-09 17:23:31,3,4.828,Review,1605262613315
2021-04-09 17:23:31,3,33,2.1,4.828,Review,2021-05-12 09:05:56,2,4.609,Review,1605262613315
2021-05-12 09:05:56,2,35,1.95,4.609,Review,2021-06-16 17:35:27,3,4.104,Review,1605262613315
2021-06-16 17:35:27,3,64,1.95,4.104,Review,2021-08-19 11:35:21,3,15.544,Review,1605262613315
2021-08-19 11:35:21,3,122,1.95,15.544,Review,2021-12-21 10:40:50,1,5.249,Review,1605262613315
2021-12-21 10:40:50,1,0.006944444444444444,1.75,5.249,Review,2021-12-22 00:40:14,3,3.081,Relearn,1605262613315
2021-12-22 00:40:14,3,1,1.75,3.081,Relearn,2021-12-22 23:21:13,3,2.366,Review,1605262613315
2021-12-22 23:21:13,3,3,1.75,2.366,Review,2021-12-26 00:40:19,3,2.859,Review,1605262613315
2020-11-13 14:00:30,3,0.006944444444444444,0.0,12.331,Learn,2020-11-13 14:03:00,3,7.788,Learn,1605262635547
2020-11-13 14:03:00,3,1,2.5,7.788,Learn,2020-11-14 11:09:44,1,7.324,Review,1605262635547
2020-11-14 11:09:44,1,0.006944444444444444,2.3,7.324,Review,2020-11-14 11:12:03,3,6.588,Relearn,1605262635547
2020-11-14 11:12:03,3,1,2.3,6.588,Relearn,2020-11-15 14:03:22,3,3.863,Review,1605262635547
2020-11-15 14:03:22,3,4,2.3,3.863,Review,2020-11-19 13:56:50,4,4.169,Review,1605262635547
2020-11-19 13:56:50,4,12,2.45,4.169,Review,2020-12-01 14:08:21,3,6.696,Review,1605262635547
2020-12-01 14:08:21,3,28,2.45,6.696,Review,2020-12-29 11:44:14,3,6.132,Review,1605262635547
2020-12-29 11:44:14,3,68,2.45,6.132,Review,2021-03-07 11:59:04,1,21.729,Review,1605262635547
2021-03-07 11:59:04,1,0.006944444444444444,2.25,21.729,Review,2021-03-07 12:03:00,3,2.107,Relearn,1605262635547
2021-03-07 12:03:00,3,1,2.25,2.107,Relearn,2021-03-08 10:33:30,3,2.248,Review,1605262635547
2021-03-08 10:33:30,3,2,2.25,2.248,Review,2021-03-10 07:14:02,3,4.132,Review,1605262635547
2021-03-10 07:14:02,3,5,2.25,4.132,Review,2021-03-15 13:41:21,3,3.785,Review,1605262635547
2021-03-15 13:41:21,3,13,2.25,3.785,Review,2021-03-28 12:55:52,2,5.246,Review,1605262635547
2021-03-28 12:55:52,2,14,2.1,5.246,Review,2021-04-11 14:49:01,3,3.749,Review,1605262635547
2021-04-11 14:49:01,3,30,2.1,3.749,Review,2021-05-11 21:51:37,3,18.674,Review,1605262635547
2021-05-11 21:51:37,3,66,2.1,18.674,Review,2021-07-17 00:30:14,3,4.649,Review,1605262635547
2021-07-17 00:30:14,3,139,2.1,4.649,Review,2021-12-04 10:28:46,1,6.786,Review,1605262635547
2021-12-04 10:28:46,1,0.006944444444444444,1.9,6.786,Review,2021-12-04 23:52:27,3,2.711,Relearn,1605262635547
2021-12-04 23:52:27,3,1,1.9,2.711,Relearn,2021-12-08 00:10:16,3,3.043,Review,1605262635547
2021-12-08 00:10:16,3,3,1.9,3.043,Review,2021-12-11 00:00:43,1,0.787,Review,1605262635547
2021-12-11 00:00:43,1,0.006944444444444444,1.7,0.787,Review,2021-12-11 00:01:47,3,2.281,Relearn,1605262635547
2021-12-11 00:01:47,3,1,1.7,2.281,Relearn,2021-12-14 10:44:29,3,2.933,Review,1605262635547
2021-12-14 10:44:29,3,3,1.7,2.933,Review,2021-12-20 12:56:36,3,6.089,Review,1605262635547
2021-12-20 12:56:36,3,6,1.7,6.089,Review,2021-12-26 14:40:07,3,2.529,Review,1605262635547
2020-11-13 14:01:47,3,0.006944444444444444,0.0,12.652,Learn,2020-11-13 14:03:12,3,3.071,Learn,1605262645973
2020-11-13 14:03:12,3,1,2.5,3.071,Learn,2020-11-14 11:09:37,3,5.662,Review,1605262645973
2020-11-14 11:09:37,3,4,2.5,5.662,Review,2020-11-18 14:47:06,3,2.724,Review,1605262645973
2020-11-18 14:47:06,3,9,2.5,2.724,Review,2020-11-27 21:23:57,3,6.588,Review,1605262645973
2020-11-27 21:23:57,3,23,2.5,6.588,Review,2020-12-20 12:06:53,3,3.75,Review,1605262645973
2020-12-20 12:06:53,3,56,2.5,3.75,Review,2021-02-14 13:29:19,3,5.797,Review,1605262645973
2021-02-14 13:29:19,3,141,2.5,5.797,Review,2021-07-06 00:16:00,3,3.926,Review,1605262645973
2020-11-13 14:02:32,3,0.006944444444444444,0.0,5.738,Learn,2020-11-13 14:03:15,4,2.996,Learn,1605263344096
2020-11-13 14:03:15,4,5,2.5,2.996,Learn,2020-11-18 14:46:09,3,3.549,Review,1605263344096
2020-11-18 14:46:09,3,10,2.5,3.549,Review,2020-11-28 10:24:57,3,3.781,Review,1605263344096
2020-11-28 10:24:57,3,28,2.5,3.781,Review,2020-12-26 13:01:15,1,15.863,Review,1605263344096
2020-12-26 13:01:15,1,0.006944444444444444,2.3,15.863,Review,2020-12-26 13:01:43,1,3.656,Relearn,1605263344096
2020-12-26 13:01:43,1,0.006944444444444444,2.3,3.656,Relearn,2020-12-26 13:01:45,3,1.465,Relearn,1605263344096
2020-12-26 13:01:45,3,1,2.3,1.465,Relearn,2020-12-27 11:48:59,3,4.131,Review,1605263344096
2020-12-27 11:48:59,3,2,2.3,4.131,Review,2020-12-29 11:43:58,3,4.463,Review,1605263344096
2020-12-29 11:43:58,3,3,2.3,4.463,Review,2021-01-01 09:35:44,3,6.843,Review,1605263344096
2021-01-01 09:35:44,3,7,2.3,6.843,Review,2021-01-08 12:46:01,3,5.685,Review,1605263344096
2021-01-08 12:46:01,3,18,2.3,5.685,Review,2021-01-26 11:13:46,3,7.316,Review,1605263344096
2021-01-26 11:13:46,3,45,2.3,7.316,Review,2021-03-12 04:08:04,3,11.038,Review,1605263344096
2021-03-12 04:08:04,3,105,2.3,11.038,Review,2021-06-25 17:47:50,3,10.677,Review,1605263344096
2020-11-13 14:02:48,4,5,2.5,3.585,Learn,2020-11-18 14:46:58,3,4.063,Review,1605263371506
2020-11-18 14:46:58,3,11,2.5,4.063,Review,2020-11-29 10:28:14,3,2.651,Review,1605263371506
2020-11-29 10:28:14,3,31,2.5,2.651,Review,2020-12-30 11:21:28,3,2.791,Review,1605263371506
2020-12-30 11:21:28,3,78,2.5,2.791,Review,2021-03-18 16:54:28,3,3.465,Review,1605263371506
2021-03-18 16:54:28,3,192,2.5,3.465,Review,2021-09-26 23:40:36,3,4.963,Review,1605263371506
2020-11-13 14:01:27,3,0.006944444444444444,0.0,27.833,Learn,2020-11-13 14:03:09,3,5.4,Learn,1605264904876
2020-11-13 14:03:09,3,1,2.5,5.4,Learn,2020-11-14 11:10:24,3,7.449,Review,1605264904876
2020-11-14 11:10:24,3,2,2.5,7.449,Review,2020-11-16 16:08:17,3,12.599,Review,1605264904876
2020-11-16 16:08:17,3,5,2.5,12.599,Review,2020-11-21 13:55:13,3,8.545,Review,1605264904876
2020-11-21 13:55:13,3,13,2.5,8.545,Review,2020-12-04 14:49:42,3,10.597,Review,1605264904876
2020-12-04 14:49:42,3,28,2.5,10.597,Review,2021-01-01 09:35:52,3,7.968,Review,1605264904876
2021-01-01 09:35:52,3,72,2.5,7.968,Review,2021-03-14 13:14:28,3,8.749,Review,1605264904876
2021-03-14 13:14:28,3,175,2.5,8.749,Review,2021-09-05 16:58:34,3,8.064,Review,1605264904876
2020-11-14 01:18:58,3,0.006944444444444444,0.0,12.291,Learn,2020-11-14 01:19:34,3,13.441,Learn,1605277961746
2020-11-14 01:19:34,3,1,2.5,13.441,Learn,2020-11-14 11:10:12,3,9.288,Learn,1605277961746
2020-11-14 11:10:12,3,0.006944444444444444,0.0,9.288,Learn,2020-11-14 11:12:19,4,4.64,Learn,1605277961746
2020-11-14 11:12:19,4,5,2.5,4.64,Learn,2020-11-19 13:52:48,3,3.345,Review,1605277961746
2020-11-19 13:52:48,3,13,2.5,3.345,Review,2020-12-02 16:04:40,3,4.121,Review,1605277961746
2020-12-02 16:04:40,3,32,2.5,4.121,Review,2021-01-03 14:30:39,3,4.463,Review,1605277961746
2021-01-03 14:30:39,3,83,2.5,4.463,Review,2021-03-27 14:37:15,3,4.707,Review,1605277961746
2021-03-27 14:37:15,3,217,2.5,4.707,Review,2021-10-30 20:14:08,3,6.856,Review,1605277961746
2020-11-14 01:18:32,3,0.006944444444444444,0.0,17.402,Learn,2020-11-14 01:19:49,3,15.558,Learn,1605278033058
2020-11-14 01:19:49,3,1,2.5,15.558,Learn,2020-11-14 11:07:43,3,37.389,Learn,1605278033058
2020-11-14 11:07:43,3,0.006944444444444444,0.0,37.389,Learn,2020-11-14 11:12:08,3,5.005,Learn,1605278033058
2020-11-14 11:12:08,3,1,2.5,5.005,Learn,2020-11-15 14:01:38,3,10.783,Review,1605278033058
2020-11-15 14:01:38,3,2,2.5,10.783,Review,2020-11-17 14:07:44,3,21.339,Review,1605278033058
2020-11-17 14:07:44,3,6,2.5,21.339,Review,2020-11-23 14:10:41,3,2.42,Review,1605278033058
2020-11-23 14:10:41,3,15,2.5,2.42,Review,2020-12-08 09:05:57,3,16.298,Review,1605278033058
2020-12-08 09:05:57,3,36,2.5,16.298,Review,2021-01-13 10:54:08,3,2.266,Review,1605278033058
